,Unnamed: 0,Unnamed: 0.1,Event Date 1,Event Date 2,Event-Type 1,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Source-Country,Source-date,Source-Type,Language,City,City code,Country
60,23,23,,,Social,,,,,government actions,,,,,,,Deportation,,,,,,,,,,,,,,,,,,,,entre 300 et 400,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,IT-RM-Roma,41.0,53,35,N,12.0,28.0,58,E,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0.0,"55,36",E,TN-11-Tunis,36.0,48.0,3,N,10.0,10.0,48,E,Tunisia,04-08-2020,Written press,Arabic,Sfax,TN-61,Tunisia
61,23,23,,Social,Social,,,,,government actions,,,,,,,Deportation,,,,,,,,,,,,,,,,,,,,entre 300 et 400,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,IT-RM-Roma,41.0,53,35,N,12.0,28.0,58,E,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0.0,"55,36",E,TN-11-Tunis,36.0,48.0,3,N,10.0,10.0,48,E,Tunisia,04-08-2020,Written press,Arabic,Sfax,TN-61,Tunisia
62,23,23,,Movements,Social,,,,,government actions,,,,,,,Deportation,,,,,,,,,,,,,,,,,,,,entre 300 et 400,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,IT-RM-Roma,41.0,53,35,N,12.0,28.0,58,E,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0.0,"55,36",E,TN-11-Tunis,36.0,48.0,3,N,10.0,10.0,48,E,Tunisia,04-08-2020,Written press,Arabic,Sfax,TN-61,Tunisia
63,24,24,2020-08-04,,Movements,,,,,NGOs actions,,,,,,,Departure by sea,Rescued at sea,Dying in sea,,,,,,,,,,,,2100,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,IT-82-Sicilia => Lampedusa,35.0,31,,N,12.0,35.0,,E,,,,,,,,,,,,,,,,,,,Tunisia,04-08-2020,Written press,Arabic,tripoli,LY-TB,Libya
64,24,24,2020-08-04,Movements,Movements,,,,,NGOs actions,,,,,,,Departure by sea,Rescued at sea,Dying in sea,,,,,,,,,,,,2100,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,IT-82-Sicilia => Lampedusa,35.0,31,,N,12.0,35.0,,E,,,,,,,,,,,,,,,,,,,Tunisia,04-08-2020,Written press,Arabic,tripoli,LY-TB,Libya
65,24,24,2020-08-04,Social,Movements,,,,,NGOs actions,,,,,,,Departure by sea,Rescued at sea,Dying in sea,,,,,,,,,,,,2100,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,IT-82-Sicilia => Lampedusa,35.0,31,,N,12.0,35.0,,E,,,,,,,,,,,,,,,,,,,Tunisia,04-08-2020,Written press,Arabic,tripoli,LY-TB,Libya
66,25,25,2020-07-11,,Health,infections,quarantine,,,government actions,accomodation,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,IT-MT-Matera,40.0,40,"11,39",N,16.0,35.0,"50,03",E,,,,,,,,,,,,,,,,,,,Tunisia,23-07-2020,Written press,Arabic,Sicilia,IT-82,Italy
67,25,25,2020-07-11,Health,Health,infections,quarantine,,,government actions,accomodation,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,IT-MT-Matera,40.0,40,"11,39",N,16.0,35.0,"50,03",E,,,,,,,,,,,,,,,,,,,Tunisia,23-07-2020,Written press,Arabic,Sicilia,IT-82,Italy
68,25,25,2020-07-11,Social,Health,infections,quarantine,,,government actions,accomodation,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,IT-MT-Matera,40.0,40,"11,39",N,16.0,35.0,"50,03",E,,,,,,,,,,,,,,,,,,,Tunisia,23-07-2020,Written press,Arabic,Sicilia,IT-82,Italy
69,26,26,2020-08-10,,Social,risk of infections,quarantine,,,government actions,jobs,,,,,,Departure by sea,Arrival by sea,deportation,,,,,,,,,,,,2918 (2020) / 2639 (2019)/ 84 (lybie),4077,,,,,80 par semaine,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,IT-82-Sicilia,35.0,31,,N,12.0,35.0,,E,TN-53-Mahdia,35.0,30.0,17,N,11.0,3.0,44,E,TN-61-Sfax,34.0,44.0,26,N,10.0,45.0,37,E,UK,06-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
70,26,26,2020-08-10,Social,Social,risk of infections,quarantine,,,government actions,jobs,,,,,,Departure by sea,Arrival by sea,deportation,,,,,,,,,,,,2918 (2020) / 2639 (2019)/ 84 (lybie),4077,,,,,80 par semaine,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,IT-82-Sicilia,35.0,31,,N,12.0,35.0,,E,TN-53-Mahdia,35.0,30.0,17,N,11.0,3.0,44,E,TN-61-Sfax,34.0,44.0,26,N,10.0,45.0,37,E,UK,06-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
71,26,26,2020-08-10,Movements,Social,risk of infections,quarantine,,,government actions,jobs,,,,,,Departure by sea,Arrival by sea,deportation,,,,,,,,,,,,2918 (2020) / 2639 (2019)/ 84 (lybie),4077,,,,,80 par semaine,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,IT-82-Sicilia,35.0,31,,N,12.0,35.0,,E,TN-53-Mahdia,35.0,30.0,17,N,11.0,3.0,44,E,TN-61-Sfax,34.0,44.0,26,N,10.0,45.0,37,E,UK,06-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
72,26,26,2020-08-10,Health,Social,risk of infections,quarantine,,,government actions,jobs,,,,,,Departure by sea,Arrival by sea,deportation,,,,,,,,,,,,2918 (2020) / 2639 (2019)/ 84 (lybie),4077,,,,,80 par semaine,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,IT-82-Sicilia,35.0,31,,N,12.0,35.0,,E,TN-53-Mahdia,35.0,30.0,17,N,11.0,3.0,44,E,TN-61-Sfax,34.0,44.0,26,N,10.0,45.0,37,E,UK,06-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
73,27,27,01-06-2020,,Movements,quarantine,,,,NGOs actions,,,,,,,Departure by sea,,,,,,,,,,,,,,2918,4077,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,TN-53-Mahdia,35.0,30,17,N,11.0,3.0,44,E,IT-RM-Roma,41.0,53.0,35,N,12.0,28.0,58,E,,,,,,,,,,Tunisia,06-08-2020,Video,Arabic,Sfax,TN-61,Tunisia
74,27,27,01-06-2020,Movements,Movements,quarantine,,,,NGOs actions,,,,,,,Departure by sea,,,,,,,,,,,,,,2918,4077,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,TN-53-Mahdia,35.0,30,17,N,11.0,3.0,44,E,IT-RM-Roma,41.0,53.0,35,N,12.0,28.0,58,E,,,,,,,,,,Tunisia,06-08-2020,Video,Arabic,Sfax,TN-61,Tunisia
75,27,27,01-06-2020,Health,Movements,quarantine,,,,NGOs actions,,,,,,,Departure by sea,,,,,,,,,,,,,,2918,4077,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,TN-53-Mahdia,35.0,30,17,N,11.0,3.0,44,E,IT-RM-Roma,41.0,53.0,35,N,12.0,28.0,58,E,,,,,,,,,,Tunisia,06-08-2020,Video,Arabic,Sfax,TN-61,Tunisia
76,27,27,01-06-2020,Social,Movements,quarantine,,,,NGOs actions,,,,,,,Departure by sea,,,,,,,,,,,,,,2918,4077,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,TN-53-Mahdia,35.0,30,17,N,11.0,3.0,44,E,IT-RM-Roma,41.0,53.0,35,N,12.0,28.0,58,E,,,,,,,,,,Tunisia,06-08-2020,Video,Arabic,Sfax,TN-61,Tunisia
77,28,28,01-07-2020,,Movements,,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,6318,4077 (juillet 2020) / 5968 (aout2020)/ 6200 (2017),,,,,80 par semaine,IT-RM-Roma,41.0,53.0,35,N,12.0,28,58,E,TN-11-Tunis,36.0,48,3,N,10.0,10.0,48,E,,,,,,,,,,,,,,,,,,,Tunisia,06-08-2020,Video,Arabic,Roma,IT-RM,Italy
78,28,28,01-07-2020,Movements,Movements,,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,6318,4077 (juillet 2020) / 5968 (aout2020)/ 6200 (2017),,,,,80 par semaine,IT-RM-Roma,41.0,53.0,35,N,12.0,28,58,E,TN-11-Tunis,36.0,48,3,N,10.0,10.0,48,E,,,,,,,,,,,,,,,,,,,Tunisia,06-08-2020,Video,Arabic,Roma,IT-RM,Italy
79,29,29,,,Movements,,,,,government actions,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,700 / 11 191 (2020) ,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,07-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
80,29,29,,Movements,Movements,,,,,government actions,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,700 / 11 191 (2020) ,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,07-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
81,29,29,,Social,Movements,,,,,government actions,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,700 / 11 191 (2020) ,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,07-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
82,30,30,01-07-2020,,Movements,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,TN-53-Mahdia,35.0,30,17,N,11.0,3.0,44,E,,,,,,,,,,,,,,,,,,,Tunisia,06-08-2020,Written press,Arabic,Sfax,TN-61,Tunisia
83,30,30,01-07-2020,Movements,Movements,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,TN-53-Mahdia,35.0,30,17,N,11.0,3.0,44,E,,,,,,,,,,,,,,,,,,,Tunisia,06-08-2020,Written press,Arabic,Sfax,TN-61,Tunisia
84,31,31,01-07-2020,,Movements,,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,6000 (2017) / 3000 (2019),,,,,,IT-RM-Roma,41.0,53.0,35,N,12.0,28,58,E,TN-11-Tunis,36.0,48,3,N,10.0,10.0,48,E,,,,,,,,,,,,,,,,,,,France,2020-08-14,Video,Arabic,Roma,IT-RM,Italy
85,31,31,01-07-2020,Movements,Movements,,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,6000 (2017) / 3000 (2019),,,,,,IT-RM-Roma,41.0,53.0,35,N,12.0,28,58,E,TN-11-Tunis,36.0,48,3,N,10.0,10.0,48,E,,,,,,,,,,,,,,,,,,,France,2020-08-14,Video,Arabic,Roma,IT-RM,Italy
86,32,32,2020-08-28,,Movements,,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,2675,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,IT-82-Sicilia => Lampedusa,35.0,31,,N,12.0,35.0,,E,,,,,,,,,,,,,,,,,,,Tunisia,2020-08-07,Written press,Arabic,Tunis,TN-11,Tunisia
87,32,32,2020-08-28,Movements,Movements,,,,,,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,2675,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,IT-82-Sicilia => Lampedusa,35.0,31,,N,12.0,35.0,,E,,,,,,,,,,,,,,,,,,,Tunisia,2020-08-07,Written press,Arabic,Tunis,TN-11,Tunisia
88,33,33,01-08-2020,,Movements,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-08-06,Written press,Arabic,Tunis,TN-11,Tunisia
89,33,33,01-08-2020,Movements,Movements,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-08-06,Written press,Arabic,Tunis,TN-11,Tunisia
90,34,34,2020-05-19,,Social,,,,,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-19,Written press,Arabic,,,
91,34,34,2020-05-19,Social,Social,,,,,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-19,Written press,Arabic,,,
92,35,35,01-08-2020,,Movements,,,,,government actions,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,5641 (2020) / 858 (2019) / 3351(2018),,,,,1268(2016) / 2125(2017) / 2127(2018) / 1739(2019),TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,TN-52-Monastir,35.0,46,,N,10.0,51.0,,E,TN-53-Mahdia,35.0,30.0,17,N,11.0,3.0,44,E,,,,,,,,,,UK,2020-08-08,Written press,Arabic,Sfax,TN-61,Tunisia
93,35,35,01-08-2020,Movements,Movements,,,,,government actions,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,5641 (2020) / 858 (2019) / 3351(2018),,,,,1268(2016) / 2125(2017) / 2127(2018) / 1739(2019),TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,TN-52-Monastir,35.0,46,,N,10.0,51.0,,E,TN-53-Mahdia,35.0,30.0,17,N,11.0,3.0,44,E,,,,,,,,,,UK,2020-08-08,Written press,Arabic,Sfax,TN-61,Tunisia
94,35,35,01-08-2020,Social,Movements,,,,,government actions,,,,,,,Departure by sea,deportation,,,,,,,,,,,,,,5641 (2020) / 858 (2019) / 3351(2018),,,,,1268(2016) / 2125(2017) / 2127(2018) / 1739(2019),TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,TN-52-Monastir,35.0,46,,N,10.0,51.0,,E,TN-53-Mahdia,35.0,30.0,17,N,11.0,3.0,44,E,,,,,,,,,,UK,2020-08-08,Written press,Arabic,Sfax,TN-61,Tunisia
95,36,36,2020-08-22,2020-08-23,Movements,,,,,,,,,,,,Rescued at sea,,,,,,,,,,,,300,,200,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-08-25,Written press,Arabic,tripoli,LY-TB,Libya
96,36,36,2020-08-22,Movements,Movements,,,,,,,,,,,,Rescued at sea,,,,,,,,,,,,300,,200,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-08-25,Written press,Arabic,tripoli,LY-TB,Libya
97,37,37,2020-04-07,,Social,,,,,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-07,Written press,Arabic,Tunis,TN-11,Tunisia
98,37,37,2020-04-07,Social,Social,,,,,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-07,Written press,Arabic,Tunis,TN-11,Tunisia
99,38,38,2020-06-08,,Social,,,,,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-08,Written press,Arabic,Tunis,TN-11,Tunisia
100,38,38,2020-06-08,Social,Social,,,,,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-08,Written press,Arabic,Tunis,TN-11,Tunisia
101,39,39,2020-06-05,,Movements,,,,,,,,,,,,Departures,,,,,,,,,,,,,,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-05,Written press,Arabic,,,
102,39,39,2020-06-05,Movements,Movements,,,,,,,,,,,,Departures,,,,,,,,,,,,,,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-05,Written press,Arabic,,,
103,40,40,2020-07-27,2020-07-26,Movements,,,,,jobs,OSC actions,,,,,,Departures,Arrival by sea,,,,,,,,,,,,,,11.800,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,,12,35,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,2020-07-28,Written press,Arabic,Sicilia,IT-82,Italy
104,40,40,2020-07-27,Movements,Movements,,,,,jobs,OSC actions,,,,,,Departures,Arrival by sea,,,,,,,,,,,,,,11.800,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,,12,35,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,2020-07-28,Written press,Arabic,Sicilia,IT-82,Italy
105,40,40,2020-07-27,Social,Movements,,,,,jobs,OSC actions,,,,,,Departures,Arrival by sea,,,,,,,,,,,,,,11.800,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,,12,35,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,2020-07-28,Written press,Arabic,Sicilia,IT-82,Italy
106,41,41,2020-07-27,2020-07-28,Movements,,,,,,,,,,,,Arrival by sea,Departure by sea,Rescued at sea,,,,,,,,,,,,100,20,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,,12,35,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-28,Written press,Arabic,Sicilia,IT-82,Italy
107,41,41,2020-07-27,Movements,Movements,,,,,,,,,,,,Arrival by sea,Departure by sea,Rescued at sea,,,,,,,,,,,,100,20,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,,12,35,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-28,Written press,Arabic,Sicilia,IT-82,Italy
108,42,42,2020-07-27,,Movements,,,,,,,,,,,,Rescued at sea,Departures,Dying in sea,,,,,,,,,,1,,11,,,,,,,TN-82-Mdenine => Zarzis,33.0,30.0,,N,,11,7,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-27,Written press,Arabic,Mdenine,TN-82,Tunisia
109,42,42,2020-07-27,Movements,Movements,,,,,,,,,,,,Rescued at sea,Departures,Dying in sea,,,,,,,,,,1,,11,,,,,,,TN-82-Mdenine => Zarzis,33.0,30.0,,N,,11,7,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-27,Written press,Arabic,Mdenine,TN-82,Tunisia
110,43,43,,,Movements,,,,,jobs,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,,TN-53-Mahdia,35.0,30.0,17,N,11.0,3,44,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,2020-08-01,Written press,Arabic,Mahdia,TN-53,Tunisia
111,43,43,,Movements,Movements,,,,,jobs,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,,TN-53-Mahdia,35.0,30.0,17,N,11.0,3,44,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,2020-08-01,Written press,Arabic,Mahdia,TN-53,Tunisia
112,43,43,,Social,Movements,,,,,jobs,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,,TN-53-Mahdia,35.0,30.0,17,N,11.0,3,44,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,2020-08-01,Written press,Arabic,Mahdia,TN-53,Tunisia
113,44,44,2020-07-26,,Movements,,,,,,,,,,,,Departures,Dying in sea,,,,,,,,,,,2,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-27,Radio,Arabic,Sfax,TN-61,Tunisia
114,44,44,2020-07-26,Movements,Movements,,,,,,,,,,,,Departures,Dying in sea,,,,,,,,,,,2,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-27,Radio,Arabic,Sfax,TN-61,Tunisia
115,45,45,2020-10-26,,Movements,,,,,,,,,,,,Departures,Dying in sea,,,,,,,,,,,1,,,,,,,,,TN-82-Mdenine => Zarzis,33.0,30.0,,N,,11,7,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-27,Radio,Arabic,Mdenine,TN-82,Tunisia
116,45,45,2020-10-26,Movements,Movements,,,,,,,,,,,,Departures,Dying in sea,,,,,,,,,,,1,,,,,,,,,TN-82-Mdenine => Zarzis,33.0,30.0,,N,,11,7,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-27,Radio,Arabic,Mdenine,TN-82,Tunisia
117,46,46,2020-07-26,,Movements,,,,,,,,,,,,Dying in sea,Rescued at sea,Departures,,,,,,,,,,,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-26,Radio,Arabic,Sfax,TN-61,Tunisia
118,46,46,2020-07-26,Movements,Movements,,,,,,,,,,,,Dying in sea,Rescued at sea,Departures,,,,,,,,,,,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-07-26,Radio,Arabic,Sfax,TN-61,Tunisia
119,47,47,2020-05-13,2020-06-21,Movements,infections,,,,,,,,,,,Arrivals through borders,,,,,,,,,,8.0,,,,,,21,,,,,TN-33-Le Kef,36.0,10.0,,N,8.0,42,,E,TN-42-Kasserine,35.0,10,,N,8.0,50.0,,E,TN-32-Jendouba,36.0,30.0,4,N,8.0,46.0,49,E,,,,,,,,,,UK,2020-07-08,Written press,Arabic,Le Kef,TN-33,Tunisia
120,47,47,2020-05-13,Movements,Movements,infections,,,,,,,,,,,Arrivals through borders,,,,,,,,,,8.0,,,,,,21,,,,,TN-33-Le Kef,36.0,10.0,,N,8.0,42,,E,TN-42-Kasserine,35.0,10,,N,8.0,50.0,,E,TN-32-Jendouba,36.0,30.0,4,N,8.0,46.0,49,E,,,,,,,,,,UK,2020-07-08,Written press,Arabic,Le Kef,TN-33,Tunisia
121,47,47,2020-05-13,Health,Movements,infections,,,,,,,,,,,Arrivals through borders,,,,,,,,,,8.0,,,,,,21,,,,,TN-33-Le Kef,36.0,10.0,,N,8.0,42,,E,TN-42-Kasserine,35.0,10,,N,8.0,50.0,,E,TN-32-Jendouba,36.0,30.0,4,N,8.0,46.0,49,E,,,,,,,,,,UK,2020-07-08,Written press,Arabic,Le Kef,TN-33,Tunisia
122,48,48,2020-03-23,2020-03-24,Social,risk of infections,access to health care,,,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-03-24,Written press,Arabic,,,
123,48,48,2020-03-23,Social,Social,risk of infections,access to health care,,,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-03-24,Written press,Arabic,,,
124,48,48,2020-03-23,Health,Social,risk of infections,access to health care,,,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-03-24,Written press,Arabic,,,
125,49,49,2020-04-04,2020-04-06,Social,access to health care,,,,jobs,accomodation,NGOs actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,46.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-04-09,Written press,Arabic,Tunis,TN-11,Tunisia
126,49,49,2020-04-04,Social,Social,access to health care,,,,jobs,accomodation,NGOs actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,46.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-04-09,Written press,Arabic,Tunis,TN-11,Tunisia
127,49,49,2020-04-04,Health,Social,access to health care,,,,jobs,accomodation,NGOs actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,46.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-04-09,Written press,Arabic,Tunis,TN-11,Tunisia
128,50,50,,,Social,,,,,jobs,accomodation,government actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-29,Video,Arabic,,,
129,50,50,,Social,Social,,,,,jobs,accomodation,government actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-29,Video,Arabic,,,
130,51,51,,,Social,,,,,Details on lockdown,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,46.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-03-23,Written press,Arabic,Tunis,TN-11,Tunisia
